/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00001_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00002_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00003_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00004_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00005_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00006_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00007_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00008_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00009_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00010_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00011_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00012_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00013_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00014_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00015_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00016_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00017_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00018_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00019_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00020_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00021_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00022_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00023_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00024_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00025_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00026_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00027_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00028_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00029_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00030_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00031_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00032_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00033_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00034_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00035_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00036_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00037_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00038_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00039_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00040_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00041_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00042_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00043_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00044_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00045_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00046_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00047_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00048_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00049_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00050_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00051_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00052_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/00053_5 5
