/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12741_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12742_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12743_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12744_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12745_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12746_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12747_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12748_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12749_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12750_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12751_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12752_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12753_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12754_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12755_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12756_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12757_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12758_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12759_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12760_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12761_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12762_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12763_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12764_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12765_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12766_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12767_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12768_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12769_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12770_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12771_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12772_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12773_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12774_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12775_1 1
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12776_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12777_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12778_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12779_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12780_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12781_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12782_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12783_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12784_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12785_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12786_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12787_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12788_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12789_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12790_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12791_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12792_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12793_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12794_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12795_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12796_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12797_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12798_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12799_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12800_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12801_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12802_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12803_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12804_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12805_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12806_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12807_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12808_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12809_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12810_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12811_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12812_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12813_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12814_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12815_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12816_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12817_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12818_0 0
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12819_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12820_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12821_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12822_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12823_5 5
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12824_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12825_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12826_4 4
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12827_6 6
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12828_2 2
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12829_3 3
/home/likewise-open/LCAD/jlucas/trabalho2/Imagens/12830_3 3
